target_user,registered_gesture,category,sample_index,performer,performed_gesture,session,role,hand,imitation_target,gesture_score,user_score,gesture_pass,user_pass,accepted
P09,G5,random_impostor,364,X02,G1,20260815,impA,R,P01,0.7548743092768899,0.8482073524906828,0,1,0
P09,G5,random_impostor,365,X02,G1,20260815,impA,R,P01,0.7561867186108211,0.871116970772385,0,1,0
P09,G5,random_impostor,366,X05,G1,20260813,impA,L,P01,0.8046618664099976,0.8472043410274668,0,1,0
P09,G5,random_impostor,367,X05,G1,20260813,impA,L,P01,0.7899438643805405,0.7161595945481205,0,0,0
P09,G5,random_impostor,368,X06,G1,20260813,impA,L,P01,0.8101662224792149,0.7426593817736202,0,0,0
P09,G5,random_impostor,369,X06,G1,20260813,impA,L,P01,0.8317843604598101,0.8424283947047077,0,1,0
P09,G5,random_impostor,370,X07,G1,20260813,impA,L,P01,0.7912176280543475,0.11297628665758958,0,0,0
P09,G5,random_impostor,371,X07,G1,20260813,impA,L,P01,0.8173868378232434,-0.03255374650218903,0,0,0
P09,G5,random_impostor,372,X08,G1,20260813,impA,L,P01,0.8520969465758944,0.7833056030046914,0,0,0
P09,G5,random_impostor,373,X08,G1,20260813,impA,L,P01,0.8639975756483907,0.7701446146793878,0,0,0
P09,G5,random_impostor,374,X09,G1,20260814,impA,R,P01,0.7041155387270519,-0.4459325504206777,0,0,0
P09,G5,random_impostor,375,X09,G1,20260814,impA,R,P01,0.7947341646308268,0.6273011649754334,0,0,0
P09,G5,random_impostor,376,X10,G1,20260814,impA,R,P01,0.7561231521755394,0.5032255693400589,0,0,0
P09,G5,random_impostor,377,X10,G1,20260814,impA,R,P01,0.7665615343302897,-0.18092438401743494,0,0,0
P09,G5,random_impostor,378,X11,G1,20260814,impA,R,P01,0.5083289103487005,0.8666950784226005,0,1,0
P09,G5,random_impostor,379,X11,G1,20260814,impA,R,P01,0.42044532548398916,0.5229016648336515,0,0,0
P09,G5,random_impostor,380,X12,G1,20260814,impA,R,P01,0.6581981871524891,0.19893634674379168,0,0,0
P09,G5,random_impostor,381,X12,G1,20260814,impA,R,P01,0.6099712408000746,0.264053450159205,0,0,0
P09,G5,random_impostor,382,X13,G1,20260814,impA,R,P01,0.5461358683213677,-0.40002291409366497,0,0,0
P09,G5,random_impostor,383,X13,G1,20260814,impA,R,P01,0.6745749595626075,-0.39163952815617586,0,0,0
P09,G5,random_impostor,384,X14,G1,20260814,impA,R,P01,0.5627037027056893,0.5592996550156838,0,0,0
P09,G5,random_impostor,385,X14,G1,20260814,impA,R,P01,0.5858994346851224,0.46706299851852767,0,0,0
P09,G5,random_impostor,386,X15,G1,20260814,impA,L,P01,0.1583830870686176,0.27121575275387766,0,0,0
P09,G5,random_impostor,387,X15,G1,20260814,impA,R,P01,0.3214004107337649,-0.41038591420139126,0,0,0
P09,G5,random_impostor,388,X16,G1,20260814,impA,R,P01,0.6896017690924243,0.4141321411157054,0,0,0
P09,G5,random_impostor,389,X16,G1,20260814,impA,R,P01,0.7750708887292033,0.9120175816385794,0,1,0
P09,G5,random_impostor,390,X17,G1,20260814,impA,R,P01,0.6303899317149796,0.14959583121154796,0,0,0
P09,G5,random_impostor,391,X17,G1,20260814,impA,R,P01,0.6325535191100232,0.1030731099742242,0,0,0
P09,G5,random_impostor,392,X18,G1,20260814,impA,R,P01,0.5359863516386232,0.011880164020031073,0,0,0
P09,G5,random_impostor,393,X18,G1,20260814,impA,R,P01,0.4110349369403504,-0.28499123656867253,0,0,0
P09,G5,random_impostor,684,P08,G2,20260813,impA,R,P02,0.8405031036694843,-0.08559284331748018,0,0,0
P09,G5,random_impostor,685,P08,G2,20260813,impA,R,P02,0.8565826523573838,0.0745687685370927,0,0,0
P09,G5,random_impostor,686,P08,G2,20260813,impA,R,P02,0.8452929152992474,0.22844724572828184,0,0,0
P09,G5,random_impostor,687,P08,G2,20260813,impA,R,P02,0.8435401724749796,0.2395115073982741,0,0,0
P09,G5,random_impostor,688,P08,G2,20260814,impA,R,P02,0.8535093781421621,0.37994967931753,0,0,0
P09,G5,random_impostor,689,P08,G2,20260814,impA,R,P02,0.8699857078182496,0.2484014147295528,0,0,0
P09,G5,random_impostor,690,P08,G2,20260814,impA,R,P02,0.8611468243163525,0.2596616689415841,0,0,0
P09,G5,random_impostor,691,P08,G2,20260814,impA,R,P02,0.8447659183836739,0.5620458702292261,0,0,0
P09,G5,random_impostor,692,P08,G2,20260815,impA,R,P02,0.8127319265329147,0.4082060664087541,0,0,0
P09,G5,random_impostor,693,P08,G2,20260815,impA,R,P02,0.8455135211404256,0.5658578732116444,0,0,0
P09,G5,random_impostor,694,P08,G2,20260815,impA,R,P02,0.8599821640995481,0.3017035090151335,0,0,0
P09,G5,random_impostor,695,P08,G2,20260815,impA,R,P02,0.8467628104189422,0.46528271587968795,0,0,0
P09,G5,random_impostor,696,P08,G2,20260816,impA,R,P02,0.8324396752799076,0.4459268263731633,0,0,0
P09,G5,random_impostor,697,P08,G2,20260816,impA,R,P02,0.8449173259309172,0.719353602921912,0,0,0
P09,G5,random_impostor,698,P08,G2,20260816,impA,R,P02,0.8552467474660983,0.3853170624707043,0,0,0
P09,G5,random_impostor,699,P08,G2,20260816,impA,R,P02,0.8374617676035995,0.7475750254343299,0,0,0
P09,G5,random_impostor,700,P08,G2,20260817,impA,R,P02,0.8428267394353112,0.7161133663973701,0,0,0
P09,G5,random_impostor,701,P08,G2,20260817,impA,R,P02,0.8386208950034202,0.7831923656460233,0,0,0
P09,G5,random_impostor,702,P08,G2,20260817,impA,R,P02,0.8349230765162994,0.8470608114369116,0,1,0
P09,G5,random_impostor,703,P08,G2,20260817,impA,R,P02,0.838557931345137,0.7122899823348543,0,0,0
P09,G5,random_impostor,704,P08,G2,20260818,impA,R,P02,0.8565773350303035,0.7225531373927547,0,0,0
P09,G5,random_impostor,705,P08,G2,20260818,impA,R,P02,0.86557967294361,0.21612772881824976,0,0,0
P09,G5,random_impostor,706,P08,G2,20260818,impA,R,P02,0.855135672435398,0.4792827604906398,0,0,0
P09,G5,random_impostor,707,P08,G2,20260818,impA,R,P02,0.8443674006684145,0.6247719072360486,0,0,0
P09,G5,random_impostor,732,P10,G2,20260815,impA,L,P02,0.8247358393612736,0.7397622985073968,0,0,0
P09,G5,random_impostor,733,P10,G2,20260815,impA,L,P02,0.8202445066513322,0.8124014469849387,0,0,0
P09,G5,random_impostor,734,P10,G2,20260815,impA,L,P02,0.8024584350542482,0.8402351498979774,0,1,0
P09,G5,random_impostor,735,P10,G2,20260815,impA,L,P02,0.8116047481189008,0.6554448815099658,0,0,0
P09,G5,random_impostor,736,P10,G2,20260816,impA,L,P02,0.7888096828316382,0.778910363763132,0,0,0
P09,G5,random_impostor,737,P10,G2,20260816,impA,L,P02,0.8253656968015083,0.8179451582747165,0,0,0
P09,G5,random_impostor,738,P10,G2,20260816,impA,L,P02,0.8111392805969572,0.8557362181566847,0,1,0
P09,G5,random_impostor,739,P10,G2,20260816,impA,L,P02,0.7964225292636826,0.6865506911501371,0,0,0
P09,G5,random_impostor,740,P10,G2,20260817,impA,L,P02,0.8214479586048014,0.7867824919328135,0,0,0
P09,G5,random_impostor,741,P10,G2,20260817,impA,L,P02,0.7916742439328459,0.8653275716650719,0,1,0
P09,G5,random_impostor,742,P10,G2,20260817,impA,L,P02,0.8116298037097414,0.8493008920437153,0,1,0
P09,G5,random_impostor,743,P10,G2,20260817,impA,L,P02,0.7856795532895177,0.8920456936405754,0,1,0
P09,G5,random_impostor,744,P10,G2,20260818,impA,L,P02,0.7806667500411963,0.6387260230393682,0,0,0
P09,G5,random_impostor,745,P10,G2,20260818,impA,L,P02,0.8426111124686729,0.8187084261139939,0,0,0
P09,G5,random_impostor,746,P10,G2,20260818,impA,L,P02,0.8009726343303363,0.8407538572943094,0,1,0
P09,G5,random_impostor,747,P10,G2,20260818,impA,L,P02,0.8064375361049878,0.6790868194254001,0,0,0
P09,G5,random_impostor,748,P10,G2,20260819,impA,L,P02,0.7981428105268946,0.8476564181168449,0,1,0
P09,G5,random_impostor,749,P10,G2,20260819,impA,L,P02,0.7982737005320137,0.9022910905406356,0,1,0
P09,G5,random_impostor,750,P10,G2,20260819,impA,L,P02,0.8237611560379123,0.8083906549623733,0,0,0
P09,G5,random_impostor,751,P10,G2,20260819,impA,L,P02,0.820294266133301,0.7223710952172374,0,0,0
P09,G5,random_impostor,752,P10,G2,20260820,impA,L,P02,0.8163209079607914,0.7811576605343307,0,0,0
P09,G5,random_impostor,753,P10,G2,20260820,impA,L,P02,0.8135016174194483,0.7927022989520942,0,0,0
P09,G5,random_impostor,754,P10,G2,20260820,impA,L,P02,0.7816755114153998,0.7533633567658904,0,0,0
P09,G5,random_impostor,755,P10,G2,20260820,impA,L,P02,0.8150757265376583,0.8691753128518541,0,1,0
P09,G5,random_impostor,756,X05,G2,20260813,impA,L,P02,0.7974180707551661,0.9439979915137063,0,1,0
P09,G5,random_impostor,757,X05,G2,20260813,impA,L,P02,0.8249546790543811,0.7755425543045389,0,0,0
P09,G5,random_impostor,758,X06,G2,20260813,impA,L,P02,0.8132750645961714,0.8465522570045603,0,1,0
P09,G5,random_impostor,759,X06,G2,20260813,impA,L,P02,0.8096482151564915,0.9067789382999975,0,1,0
P09,G5,random_impostor,760,X07,G2,20260813,impA,L,P02,0.7895520568767538,0.5247107483275086,0,0,0
P09,G5,random_impostor,761,X07,G2,20260813,impA,L,P02,0.7786130085984742,0.6633777084088052,0,0,0
P09,G5,random_impostor,762,X08,G2,20260813,impA,L,P02,0.8657373993015363,0.7183880278350727,0,0,0
P09,G5,random_impostor,763,X08,G2,20260813,impA,L,P02,0.8284415021332496,0.2922361565105206,0,0,0
P09,G5,random_impostor,764,X09,G2,20260814,impA,R,P02,0.8180344475768667,0.6337281648354084,0,0,0
P09,G5,random_impostor,765,X09,G2,20260814,impA,R,P02,0.7950756179501479,0.8265414508850517,0,1,0
P09,G5,random_impostor,766,X10,G2,20260814,impA,R,P02,0.7913749881925649,0.8847913480431437,0,1,0
P09,G5,random_impostor,767,X10,G2,20260814,impA,R,P02,0.8065282017804357,0.8372653134256557,0,1,0
P09,G5,random_impostor,768,X11,G2,20260814,impA,R,P02,0.8002074709916135,0.8354281214480183,0,1,0
P09,G5,random_impostor,769,X11,G2,20260814,impA,R,P02,0.7697677135101219,0.7173837060912023,0,0,0
P09,G5,random_impostor,770,X12,G2,20260814,impA,R,P02,0.8299029053775029,0.9711386152731274,0,1,0
P09,G5,random_impostor,771,X12,G2,20260814,impA,R,P02,0.8512607724296364,0.9713497108249289,0,1,0
P09,G5,random_impostor,772,X13,G2,20260814,impA,R,P02,0.8534946978658495,0.8409471232506388,0,1,0
P09,G5,random_impostor,773,X13,G2,20260814,impA,R,P02,0.8617435371352785,0.8609466282327134,0,1,0
P09,G5,random_impostor,774,X14,G2,20260814,impA,R,P02,0.7491939990106445,0.5248422485536999,0,0,0
P09,G5,random_impostor,775,X14,G2,20260814,impA,R,P02,0.8107043451027307,0.9499919368270309,0,1,0
P09,G5,random_impostor,776,X15,G2,20260814,impA,R,P02,0.7967450059229044,0.9262022333798887,0,1,0
P09,G5,random_impostor,777,X15,G2,20260814,impA,R,P02,0.780661718668691,0.9168368408728818,0,1,0
P09,G5,random_impostor,778,X16,G2,20260814,impA,R,P02,0.8394372783942738,0.8627429427153706,0,1,0
P09,G5,random_impostor,779,X16,G2,20260814,impA,R,P02,0.8526461763892469,0.9359124640901084,0,1,0
P09,G5,random_impostor,780,X17,G2,20260814,impA,R,P02,0.8516958774031222,0.9703386514829958,0,1,0
P09,G5,random_impostor,781,X18,G2,20260814,impA,R,P02,0.8313914133526137,0.9114482747784172,0,1,0
P09,G5,random_impostor,782,X18,G2,20260814,impA,R,P02,0.8316761077449111,0.8471942926559491,0,1,0
P09,G5,random_impostor,1076,P08,G3,20260813,impA,L,P03,0.3579788402126466,-0.44050195979214535,0,0,0
P09,G5,random_impostor,1077,P08,G3,20260813,impA,L,P03,0.26724413339490977,-0.46267322426374063,0,0,0
P09,G5,random_impostor,1078,P08,G3,20260813,impA,L,P03,0.33005538729830786,-0.4860484560973487,0,0,0
P09,G5,random_impostor,1079,P08,G3,20260813,impA,L,P03,0.18823745303006356,-0.4147005926773628,0,0,0
P09,G5,random_impostor,1080,P08,G3,20260814,impA,L,P03,0.3830151584199045,-0.48478084411563444,0,0,0
P09,G5,random_impostor,1081,P08,G3,20260814,impA,L,P03,0.39056068031052116,-0.49452624237704,0,0,0
P09,G5,random_impostor,1082,P08,G3,20260814,impA,L,P03,0.38430075136044983,-0.4303121213626603,0,0,0
P09,G5,random_impostor,1083,P08,G3,20260814,impA,L,P03,0.44102127676914415,-0.4168840092034989,0,0,0
P09,G5,random_impostor,1084,P08,G3,20260815,impA,L,P03,0.4327930641640658,-0.3176139326222992,0,0,0
P09,G5,random_impostor,1085,P08,G3,20260815,impA,L,P03,0.4626803464165318,-0.3573057393136809,0,0,0
P09,G5,random_impostor,1086,P08,G3,20260815,impA,L,P03,0.4647109993317211,-0.23996625725706386,0,0,0
P09,G5,random_impostor,1087,P08,G3,20260815,impA,L,P03,0.43732035932722035,-0.3736160068381589,0,0,0
P09,G5,random_impostor,1088,P08,G3,20260816,impA,L,P03,0.44770375050791256,-0.28707937386460247,0,0,0
P09,G5,random_impostor,1089,P08,G3,20260816,impA,L,P03,0.4081788537326425,-0.22124145295290573,0,0,0
P09,G5,random_impostor,1090,P08,G3,20260816,impA,L,P03,0.4142302689751827,-0.3453581888197237,0,0,0
P09,G5,random_impostor,1091,P08,G3,20260816,impA,L,P03,0.4320111051530314,-0.15921714306032583,0,0,0
P09,G5,random_impostor,1092,P08,G3,20260817,impA,L,P03,0.42000022852989216,-0.2750914626824363,0,0,0
P09,G5,random_impostor,1093,P08,G3,20260817,impA,L,P03,0.4227081881227791,-0.3720063458865151,0,0,0
P09,G5,random_impostor,1094,P08,G3,20260817,impA,L,P03,0.4318965503121307,0.0004892073170014236,0,0,0
P09,G5,random_impostor,1095,P08,G3,20260817,impA,L,P03,0.38775038162456144,-0.4194525604304857,0,0,0
P09,G5,random_impostor,1096,P08,G3,20260818,impA,L,P03,0.38763078604798695,-0.3334565782201855,0,0,0
P09,G5,random_impostor,1097,P08,G3,20260818,impA,L,P03,0.40058633805493127,-0.2186838084435013,0,0,0
P09,G5,random_impostor,1098,P08,G3,20260818,impA,L,P03,0.3804259834191879,-0.41353975643430546,0,0,0
P09,G5,random_impostor,1099,P08,G3,20260818,impA,L,P03,0.361689047491234,-0.2784655902738277,0,0,0
P09,G5,random_impostor,1124,P10,G3,20260815,impA,L,P03,0.35584186984607674,-0.2799239161578752,0,0,0
P09,G5,random_impostor,1125,P10,G3,20260815,impA,L,P03,0.39326050817357483,-0.34197649725067136,0,0,0
P09,G5,random_impostor,1126,P10,G3,20260815,impA,L,P03,0.24518245330761673,-0.17989912513316741,0,0,0
P09,G5,random_impostor,1127,P10,G3,20260815,impA,L,P03,0.3633011708988815,-0.2812230063598671,0,0,0
P09,G5,random_impostor,1128,P10,G3,20260817,impA,L,P03,0.37820666258036806,0.0019032390189680781,0,0,0
P09,G5,random_impostor,1129,P10,G3,20260817,impA,L,P03,0.2737760336855943,-0.3875676856211674,0,0,0
P09,G5,random_impostor,1130,P10,G3,20260817,impA,L,P03,0.3253393276923125,-0.2718114634025161,0,0,0
P09,G5,random_impostor,1131,P10,G3,20260817,impA,L,P03,0.259385660458151,-0.4245282003196199,0,0,0
P09,G5,random_impostor,1132,P10,G3,20260818,impA,L,P03,0.28857148703954705,-0.008712008798334316,0,0,0
P09,G5,random_impostor,1133,P10,G3,20260818,impA,L,P03,0.20634934860415094,-0.17608404449234896,0,0,0
P09,G5,random_impostor,1134,P10,G3,20260818,impA,L,P03,0.27811252687819277,0.04269867569565997,0,0,0
P09,G5,random_impostor,1135,P10,G3,20260818,impA,L,P03,0.32713876155193206,-0.07866435026068863,0,0,0
P09,G5,random_impostor,1136,P10,G3,20260819,impA,L,P03,0.3287542204107982,-0.33702345354191243,0,0,0
P09,G5,random_impostor,1137,P10,G3,20260819,impA,L,P03,0.39689124378728124,-0.4678353427702007,0,0,0
P09,G5,random_impostor,1138,P10,G3,20260819,impA,L,P03,0.37538226200838914,-0.24032296743702466,0,0,0
P09,G5,random_impostor,1139,P10,G3,20260819,impA,L,P03,0.4282611512517609,-0.03497395114289735,0,0,0
P09,G5,random_impostor,1140,P10,G3,20260820,impA,L,P03,0.2578474284565155,0.05196423180524089,0,0,0
P09,G5,random_impostor,1141,P10,G3,20260820,impA,L,P03,0.2575947090702492,-0.04603039656238813,0,0,0
P09,G5,random_impostor,1142,P10,G3,20260820,impA,L,P03,0.31039213308622315,-0.20970555969129712,0,0,0
P09,G5,random_impostor,1143,P10,G3,20260820,impA,L,P03,0.3902756254925154,-0.26444153608161314,0,0,0
P09,G5,random_impostor,1144,P10,G3,20260821,impA,L,P03,0.36439684344215173,-0.13491219643757865,0,0,0
P09,G5,random_impostor,1145,P10,G3,20260821,impA,L,P03,0.35970590723681084,-0.26060758228942776,0,0,0
P09,G5,random_impostor,1146,P10,G3,20260821,impA,L,P03,0.34084661088383333,-0.4337990176949973,0,0,0
P09,G5,random_impostor,1147,P10,G3,20260821,impA,L,P03,0.3380112799390812,-0.2972652921502452,0,0,0
P09,G5,random_impostor,1148,X03,G3,20260814,impA,L,P03,0.4784103077112515,-0.5391495641188737,0,0,0
P09,G5,random_impostor,1149,X03,G3,20260814,impA,L,P03,0.3861274294431858,-0.12371743448282806,0,0,0
P09,G5,random_impostor,1150,X05,G3,20260813,impA,L,P03,0.3697550037395718,-0.34708176042901995,0,0,0
P09,G5,random_impostor,1151,X05,G3,20260813,impA,L,P03,0.39555636586933096,-0.4635088993142744,0,0,0
P09,G5,random_impostor,1152,X06,G3,20260813,impA,L,P03,0.330180606449774,0.16269891382128127,0,0,0
P09,G5,random_impostor,1153,X06,G3,20260813,impA,L,P03,0.3768874359318043,0.17166806031573947,0,0,0
P09,G5,random_impostor,1154,X07,G3,20260813,impA,L,P03,0.21630884075550755,-0.01338861184181031,0,0,0
P09,G5,random_impostor,1155,X07,G3,20260813,impA,L,P03,0.2078497234129614,-0.4413279343105876,0,0,0
P09,G5,random_impostor,1156,X08,G3,20260813,impA,L,P03,0.39975412495454965,0.14057377543289884,0,0,0
P09,G5,random_impostor,1157,X08,G3,20260813,impA,L,P03,0.35755633632325434,-0.42828549373574454,0,0,0
P09,G5,random_impostor,1158,X09,G3,20260814,impA,R,P03,0.3595767105405034,0.3164958076546269,0,0,0
P09,G5,random_impostor,1159,X09,G3,20260814,impA,R,P03,0.344840317888475,0.41392684976370575,0,0,0
P09,G5,random_impostor,1160,X10,G3,20260814,impA,L,P03,0.4009780882762032,-0.3564114917222889,0,0,0
P09,G5,random_impostor,1161,X10,G3,20260814,impA,L,P03,0.40534152351571406,-0.45993179738989365,0,0,0
P09,G5,random_impostor,1162,X11,G3,20260814,impA,L,P03,0.262594072211893,0.09913886177626069,0,0,0
P09,G5,random_impostor,1163,X11,G3,20260814,impA,L,P03,0.2915446965075268,0.018068816131922356,0,0,0
P09,G5,random_impostor,1164,X12,G3,20260814,impA,L,P03,0.4540929974527738,0.33011837802844557,0,0,0
P09,G5,random_impostor,1165,X12,G3,20260814,impA,L,P03,0.39709747776352383,0.4474419556657281,0,0,0
P09,G5,random_impostor,1166,X13,G3,20260814,impA,L,P03,0.3268790835133999,-0.5363679255463338,0,0,0
P09,G5,random_impostor,1167,X13,G3,20260814,impA,L,P03,0.4173276479086163,-0.50399949996621,0,0,0
P09,G5,random_impostor,1168,X14,G3,20260814,impA,R,P03,0.18941250350107164,0.3999900744599406,0,0,0
P09,G5,random_impostor,1169,X14,G3,20260814,impA,L,P03,0.1164753038291762,0.16968174339152908,0,0,0
P09,G5,random_impostor,1170,X15,G3,20260814,impA,L,P03,0.12071210455599957,-0.46297921478447424,0,0,0
P09,G5,random_impostor,1171,X15,G3,20260814,impA,L,P03,0.09220851727232905,-0.4218145515475685,0,0,0
P09,G5,random_impostor,1172,X16,G3,20260814,impA,L,P03,0.3924450021732172,-0.2194075023441906,0,0,0
P09,G5,random_impostor,1173,X16,G3,20260814,impA,L,P03,0.41220796204713483,-0.363779099616895,0,0,0
P09,G5,random_impostor,1174,X17,G3,20260814,impA,R,P03,0.10069036627298462,-0.02840661157818453,0,0,0
P09,G5,random_impostor,1175,X17,G3,20260814,impA,L,P03,0.3807401959476223,0.02022711738541682,0,0,0
P09,G5,random_impostor,1176,X18,G3,20260814,impA,L,P03,0.4010090969748066,-0.3470023968098067,0,0,0
P09,G5,random_impostor,1177,X18,G3,20260814,impA,L,P03,0.3855572999135425,-0.007790296169304864,0,0,0
P09,G5,random_impostor,1470,P08,G4,20260813,impA,L,P04,0.6892609185604782,-0.49382786820289654,0,0,0
P09,G5,random_impostor,1471,P08,G4,20260813,impA,L,P04,0.6525074613519954,-0.4786826366689943,0,0,0
P09,G5,random_impostor,1472,P08,G4,20260813,impA,L,P04,0.600945046715897,-0.4495665254613003,0,0,0
P09,G5,random_impostor,1473,P08,G4,20260813,impA,L,P04,0.5858594774733463,-0.5351070106006448,0,0,0
P09,G5,random_impostor,1474,P08,G4,20260814,impA,L,P04,0.7779549487101964,-0.4366499110342583,0,0,0
P09,G5,random_impostor,1475,P08,G4,20260814,impA,L,P04,0.8241387118315737,-0.5360583476642856,0,0,0
P09,G5,random_impostor,1476,P08,G4,20260814,impA,L,P04,0.5499438023435725,-0.5133647165262685,0,0,0
P09,G5,random_impostor,1477,P08,G4,20260814,impA,L,P04,0.8240453859669216,-0.42635594658631487,0,0,0
P09,G5,random_impostor,1478,P08,G4,20260815,impA,L,P04,0.8552248829353686,-0.430582125392746,0,0,0
P09,G5,random_impostor,1479,P08,G4,20260815,impA,L,P04,0.7570867287388812,-0.43349837560998544,0,0,0
P09,G5,random_impostor,1480,P08,G4,20260815,impA,L,P04,0.7744639335112385,-0.4997860522199169,0,0,0
P09,G5,random_impostor,1481,P08,G4,20260815,impA,L,P04,0.7625215524216444,-0.2909930160830338,0,0,0
P09,G5,random_impostor,1482,P08,G4,20260816,impA,L,P04,0.8315288637478568,-0.048331244586880526,0,0,0
P09,G5,random_impostor,1483,P08,G4,20260816,impA,L,P04,0.8402704198179378,-0.4132288080936368,0,0,0
P09,G5,random_impostor,1484,P08,G4,20260816,impA,L,P04,0.8424228510713689,0.5713094235477891,0,0,0
P09,G5,random_impostor,1485,P08,G4,20260816,impA,L,P04,0.7580627078217024,0.6232800899021802,0,0,0
P09,G5,random_impostor,1486,P08,G4,20260817,impA,L,P04,0.8343655029366166,-0.41221259630089757,0,0,0
P09,G5,random_impostor,1487,P08,G4,20260817,impA,L,P04,0.8270541569195133,0.5625824975020548,0,0,0
P09,G5,random_impostor,1488,P08,G4,20260817,impA,L,P04,0.817301039187329,0.09490671818488765,0,0,0
P09,G5,random_impostor,1489,P08,G4,20260817,impA,L,P04,0.8047802352904432,-0.1249514550222109,0,0,0
P09,G5,random_impostor,1490,P08,G4,20260818,impA,L,P04,0.8186877048436301,-0.4066166761690905,0,0,0
P09,G5,random_impostor,1491,P08,G4,20260818,impA,L,P04,0.8327408406215635,-0.4285950015545307,0,0,0
P09,G5,random_impostor,1492,P08,G4,20260818,impA,L,P04,0.8319971392007401,-0.2760831014599786,0,0,0
P09,G5,random_impostor,1493,P08,G4,20260818,impA,L,P04,0.8471409656545665,-0.4907303295473298,0,0,0
P09,G5,random_impostor,1518,P10,G4,20260815,impA,R,P04,0.49001770500188113,0.9116048120837819,0,1,0
P09,G5,random_impostor,1519,P10,G4,20260815,impA,R,P04,0.4793603483960688,0.9457051725193839,0,1,0
P09,G5,random_impostor,1520,P10,G4,20260815,impA,R,P04,0.45336732578021655,0.8449447543827407,0,1,0
P09,G5,random_impostor,1521,P10,G4,20260815,impA,R,P04,0.3954747607549126,0.8589406110572824,0,1,0
P09,G5,random_impostor,1522,P10,G4,20260818,impA,R,P04,0.387757175593028,0.8864238740149312,0,1,0
P09,G5,random_impostor,1523,P10,G4,20260818,impA,R,P04,0.32774331930307476,0.827697934055218,0,1,0
P09,G5,random_impostor,1524,P10,G4,20260818,impA,R,P04,0.4598106643179636,0.939523541261144,0,1,0
P09,G5,random_impostor,1525,P10,G4,20260818,impA,R,P04,0.3955412890257011,0.7283716947021112,0,0,0
P09,G5,random_impostor,1526,P10,G4,20260819,impA,R,P04,0.39120266947576177,0.6788725425013233,0,0,0
P09,G5,random_impostor,1527,P10,G4,20260819,impA,R,P04,0.45344756138960396,0.9017373358306443,0,1,0
P09,G5,random_impostor,1528,P10,G4,20260819,impA,R,P04,0.36362116064931405,0.8797307786073113,0,1,0
P09,G5,random_impostor,1529,P10,G4,20260819,impA,R,P04,0.4600827736153501,0.8320202178213125,0,1,0
P09,G5,random_impostor,1530,P10,G4,20260820,impA,R,P04,0.41466885179490715,0.8776274093040898,0,1,0
P09,G5,random_impostor,1531,P10,G4,20260820,impA,R,P04,0.38998827417923365,0.884491776373107,0,1,0
P09,G5,random_impostor,1532,P10,G4,20260820,impA,R,P04,0.4030952905956076,0.9039757954213545,0,1,0
P09,G5,random_impostor,1533,P10,G4,20260820,impA,R,P04,0.41398530889445123,0.8623278567944967,0,1,0
P09,G5,random_impostor,1534,P10,G4,20260821,impA,R,P04,0.452888861155025,0.8964415533928979,0,1,0
P09,G5,random_impostor,1535,P10,G4,20260821,impA,R,P04,0.42324118945998657,0.8741710232077575,0,1,0
P09,G5,random_impostor,1536,P10,G4,20260821,impA,R,P04,0.2729104016115479,0.7705870010998054,0,0,0
P09,G5,random_impostor,1537,P10,G4,20260821,impA,R,P04,0.2816357985814956,0.7453314475397497,0,0,0
P09,G5,random_impostor,1538,X05,G4,20260813,impA,L,P04,0.6513075335335836,0.6920013641641145,0,0,0
P09,G5,random_impostor,1539,X05,G4,20260813,impA,L,P04,0.5943604424591158,0.8632782178023504,0,1,0
P09,G5,random_impostor,1540,X06,G4,20260813,impA,L,P04,0.5336455235323118,0.8748320606395409,0,1,0
P09,G5,random_impostor,1541,X06,G4,20260813,impA,L,P04,0.5779103905199556,0.9001517280747404,0,1,0
P09,G5,random_impostor,1542,X07,G4,20260813,impA,L,P04,0.6054509197747223,0.6019621739524017,0,0,0
P09,G5,random_impostor,1543,X07,G4,20260813,impA,L,P04,0.5997533020136031,0.7893995998476124,0,0,0
P09,G5,random_impostor,1544,X08,G4,20260813,impA,L,P04,0.44426462355885055,0.7962218057611414,0,0,0
P09,G5,random_impostor,1545,X08,G4,20260813,impA,L,P04,0.3595283948007266,0.8558927061854026,0,1,0
P09,G5,random_impostor,1546,X09,G4,20260814,impA,L,P04,0.629282901418751,0.8751737787793594,0,1,0
P09,G5,random_impostor,1547,X09,G4,20260814,impA,L,P04,0.6084176553646434,0.8921595891382961,0,1,0
P09,G5,random_impostor,1548,X10,G4,20260814,impA,L,P04,0.5943142762817326,0.4873635933927922,0,0,0
P09,G5,random_impostor,1549,X10,G4,20260814,impA,L,P04,0.5707927572959779,0.5225846998191885,0,0,0
P09,G5,random_impostor,1550,X11,G4,20260814,impA,L,P04,0.17088357186074954,0.4787639486798337,0,0,0
P09,G5,random_impostor,1551,X11,G4,20260814,impA,L,P04,0.10025444726347597,0.24659185805123823,0,0,0
P09,G5,random_impostor,1552,X12,G4,20260814,impA,L,P04,0.6475980581419245,0.8875143108706643,0,1,0
P09,G5,random_impostor,1553,X12,G4,20260814,impA,L,P04,0.653031327221531,0.9217425251912248,0,1,0
P09,G5,random_impostor,1554,X13,G4,20260814,impA,L,P04,0.49600726057579303,0.9233307938323709,0,1,0
P09,G5,random_impostor,1555,X13,G4,20260814,impA,L,P04,0.48638694306472086,0.9251633566425639,0,1,0
